text,label
Sleepy time....law class early in the morning,1
heartbroken again,0
actually happy,1
@phoebedykstra How come you guys never play Billy Talent or Our Lady Peace anymore?,0
Bacon sandwich on a sunday morning,1
Mon lead et mon DT installent SC2 sur leurs postes en ce moment même.,4
omg but wait.... my mom got done early so shes coming to get us NOW,5
Hurrah N.I's flight is expected early!  Zero sleep for me tonight then!!!,1
"may go on all Night, but comes with the Morning ~Psalm 30:5(NLT)",1
feeling overjoyed,1
Definitely just saw a drug deal while waiting to cash out at Walmart,1
Just had my wine upgraded to a fume blanc. Lovely,5
i annoyed you,3
A heart that overflows wit  overflows wit as well..,1
A certain night during initiation.,4
Dolores felt glum at the sight,0
Babysitting a small child with a BIG attitude,1
Bob sat up on the bed and gazed at her in astonishment .,5
I love catching people who are discreetly trying to pick their nose.,1
But the lessons this semester are a little bit hard .,0
my brain is fried.... and i haven't started my homework......,1
Time to put up christmas lights. In the cold.,1
Woke up to an open closet door...& #monsters D:,4
still uneasy,4
Can't believe  has repeated the same episode of   for the second day straight.,3
Would much rather sleep till 530 than work until 530,1
a bit scared,4
Princess.  RT @AdventicesBonne: About to leave bailey flowers on her step,5
the moments when family doesn't treat you like family,0
2 the women who's bubble bath can also b dish water...,1
omg crazy,5
Remember that time I walked into guitar center and walked out with a guitar? #spontaneous,5
When I saw a ghost.,4
In The Most Perfect Situation of My Life.... And I Had To Leave #OverprotectiveMom,3
"Awe, I'm missing the Swag Master. :(",0
When my mother was very sick and almost died.,0
"&quot;It's a slow contradiction, it's beauty in a vase&quot; @jonforeman",1
really loathe,3
When my car suddenly broke down !,3
Just had possibly the most awkward conversation in my life.,1
Face your problems face your fear #Feelings,4
care for this,2
is like a heavenly Shower soaked in instant gifts that can change lives &quot;~~INspiredGude @Inspired_Guide,1
My brother just came home a day earlyyy :) :),5
“@TheOnly_BK A woman worth some is certainly worth some #effort”,3
"I was watching a procession during the Holy week, and a penitent approached me.",4
i livid you,3
"That is encouraging , yet we are concerned that people are still getting fatter .",4
hurt as always,0
I lost all my lottery winnings playing the stock market .,0
very hurt,0
feeling blissful,1
yeah i think u deserve a reward for that.....,5
Choir concert tonight.,1
And why are you yarning now ? Are you bored ?,3
Sagittarians rock RT @Bonang_M: My honey's birthday in 5 days... ♥,1
been feeling hopeless,0
i bitter this,3
@rvberloo Maak als surprise een lege kartonnen doos en noem het een,5
Going to visit my daddy at work since it's his birthday !,5
"But do I take delight in pushing you down , making you worse ?",1
"Ortho appointment tomorrow, staying after school for ap art &amp; kickboxing ",1
im pretty sure someone is trying to hot-box our floor #floor10 always classy,5
"3rd degree burn on my ear,",1
@LizSkiz93 then im doin my job. Gotta somethin planned for you in the morning,5
What joy will you offer to the world today?  #answerthis,1
Another crack on this gay phone,3
She was tingling with excitement .,1
Training in the pitch black and freezing cold,1
Never to early for a red stripe!! All aboard Chewys  birthday,5
Marrying a WOMAN that fuck 50% of the city,4
He laughed at Claudia 's startled expression .,5
Mailroom was some kind of crazy today.  #layoff,3
Long walk to work..,1
"Got it . Thank you , Shirley .",1
Waking up early tomorrow to finish assignment,1
when guys wear tight skinny jeans &lt;&lt; blblbl,3
@lizfits Pssssh. We're looking at the first snow today.  Maybe a sheet of ice too.,1
At primary school the teacher caught me cheating during a dictation.,4
"@whiteysauto Next week, maybe? Playing catch-up this week.",1
Cooks refused to give me food.,0
Worst week ever! And tomorrow is Monday,1
This girl started crying bc we ran out of cotton balls,0
When people would tell me that my ex-girlfriend was playing around on me.,3
off to sunny p-town tomorrow,1
Bundling up with @KrisAlexandra tonight for the Rockefeller tree lighting!  #spikedcider,1
you are building walls and afraid to open up. #stepforward,4
Passing away of my father.,0
Dranking! For free! Lookin fly! And I got paid to play,5
I finally learned how to make a fishtail braid!,1
"Both siblings plugged into their ipods sleeping. 2 mad parents, and then theres me!",1
so terrified,4
Naturally when I got myself discharged this was my second birthday.,1
"okeee het begin van mijn gedicht is er, nu de rest nog...",5
down today,0
Getting my acceptance letter from CAL.,1
@samharless I've gotta run in that memorial marathon in the city #notrainingneeded,1
When my grandmother died of cancer.,0
The disqualification of two of my mates in the military service.,0
When I dreamt that my family was in trouble and was facing many difficulties.,4
"fuck, session tomorrow.",1
When I learnt that I was selected for form I.,1
help me,4
The greatest feeling is shouting when your pastor is preaching the truth,1
I am breaking my twitter-silence to announce the completion of my last college project. EVER.,1
@OguntonaKemi at this time last week we were on the way home #howlonguntilnextSDLC,0
My brothers friends say they saw a UFO,4
Just had my lunch of pizza now its time to go workout.  #studentathleteproblems,1
Just reached home from Mass. 3rd week of advent. Pink candle..of lit.  #SundayBlessings,1
My mom just left my unwrapped Christmas present on the dinner room table...,5
Early christmas presents...,1
At Harvard . What about you ?,1
so alarmed,4
Not enough time in the day to listen to all that great music out there.,0
i care for him,2
Maggie felt an odd excitement stirring inside .,1
The EC was infuriated .,3
"Lo ga takut ketinggian, yang lo takutin adalah jatoh dari ketinggian itu.",4
Car door was frozen this morning surprise,5
really stunning,5
very nervous,4
I'm sorry . I'll get you a new player .,0
Thank you very much .,4
Going to a concert.,1
The holiday season just rocks!,1
"I'll be working in 2 different kitchens tomorrow, in between a trip to Southmead",1
"When I passsed the M.S.C board exams with first class, which I had not expected.",1
when your celebrity boyfriend has no idea that you even exist,0
been feeling content,1
i treasure this,2
I'm covered in pink paint....how do I do that?,5
i feel wonderful,1
i am uneasy,4
i am crazy about it,2
Wanting to be a part something entirely different today...Good News.  Join the revolution.  Do good.,1
Saw a snake unexpectedly.,4
&quot;Anger and intolerance are the twin enemies of correct understanding&quot;,3
waking up to weed and its still in the bag..&#xA;#iheartweed,1
completely despise,3
George drove past and felt a terrible anger replace his elation .,1
"` It 's stuck ! "" she cried in dismay .",4
"«@RevRunWisdom not afraid of tomorrow, for I have seen yesterday and I love today #less»",4
Guess what we're doing in AP Lit today!!!! Nothing.,5
"` A great number , "" said the astounded Mrs Phelps .",5
Chilling at the funeral home on a rainy day listening to !,4
Strictly avoid frightening ideas,4
im gloomy,0
@CP3 Best thing I've heard all day #family1st,1
Just tried deep fried pickles for the first time #yucky,3
Before an exam.,4
afraid of making a mistake .,4
It feels odd to watch American Horror Story without @brammerbrian3 @SummerHerzfeldt and @jvitolo22,0
The world didnt give it to me..so the world MOST DEFINITELY cnt take it away!!!,1
I often feel so tired .,0
"Another evening, another cup of coffee.",5
When I talk to my friends.,1
Loaned my book to @kyleerandall for the night.. Means I'm reading 100 pages tomorrow. #ohwell,1
Tomorrow is probably a shorts day.,5
I hate crazy ex's. Like for real dude shoot yourself. It's been 2 years..,3
"oh, mike isn't coming home tonight?",5
Let me have a look . Whoa ! Get away from me !,4
When I was insulted by a fellow student.,3
n yh I thought that am strong enough but am not surprise,5
When my child was born.,1
i outraged it,3
holy shit so excited  #asianobsession #alexlin,5
@freubelweb Zo hè! Zelf gefreubeld? Petje af! U bent een ware Freubelkoningin ;-),5
really irritated,3
I think they call this... Um... Venting...,4
Happy that December is here. Time for everyone to enjoy themselves and have some fun!,1
Treatment all morning now food and school,1
When the Real Madrid football team lost against the inter in the U.E.F.A cup.,3
"When you love God, everything is beautiful.",1
Just got my hair cutt..feeling pretty baldhead right now,0
despise this,3
The Oracle clearly becomes very anxious about this and demands to know their business .,4
i am hostile,3
@Lady_monster12 wow. i tweeted that a week ago and youre just now seeing it.,0
I'm sure you'll have a good time .,1
Probably the most epic zombie killing in the  right now. #Glenn,5
"@LauravanSwig wel duidelijk van wie hij z'n creativiteit heeft, echt een coole",5
Doing well in the exam.,1
Don't let rob you of what tomorrow could be. #pushnsoar #havecourage #bestrong,4
really tense,4
Far to tired to go and sit about in a doctos waiting room all afternoon,1
i loathe it,3
"Oh , that hurts .",0
My father promoted to be a professor.,1
"The offended Titan lumbered forward and stamped upon one Raider , crushing it underfoot .",3
so enraged,3
"gedoucht, nu klaarmaken eten en naar school met de auto!!",5
"Wow, listening to guys give advice to their friends...",3
"I take that back, my dad wants to go to the Galleria today haha",1
actually grateful,1
@TheBodyShopUK  Watching my little boy find the No1 on his advent calender,1
"Ur , you really let me down .",3
Feeling so lost... hard to keep going.,0
@colormyfaith If I can only get the damn thing to render.,0
@BrightonEd I'm also putting off getting an eye test as I know ill need glasses!,4
"Spent last hour walking round Lincoln Christmas Market, now time to drive home !!",1
Dancing at lughnasa to read for tomoro .. and four exp to write up LML,1
"Off work. Now off to run, bike, lift and then swim. #calmdown",1
been feeling ecstatic,1
always blue,0
i am scared,4
it's funny how money can change everything.,4
I saw a lot of starving people in a T.V news report.,0
Freaked out for the entire day. sigh,4
Getting up at 6 tomorrow cause I have to babysit on my thanksgiving vacation.,1
Learned a whole lot today. Thanks to Mrs. G. Stoked for first Tuesday.,1
Writing a 3 hour government exam at 8 am,1
My best friend could not get into university.,0
"` All her colleagues are devastated , she was a popular wee girl . """,0
Staying up with Heidi!! :) Love her; will miss her so much next semester!! @HeyHeyHeidi_Pam,0
When my dog died.,0
today was national kiss day... and my boyfriend wasnt here... :(,0
Home alone....that means I have to cook my own food -___-,1
feeling angry,3
@ImDorkenstein @littlemisswag13 @blueAngel731 I asked the question about Logan..and you'll learn the answer tomorrow!,5
What did I do ? I haven't done anything .,3
When I couldn't find my dog which was missing.,0
"is on a bus, wanting to go home",0
Back from shopping now time for homework,1
Bless you lady knows what angry birds is?,5
Pissed that my @BEAVlSNBUTTHEAD episode didn't record!! #DVRProblems,3
Whoops keep forgetting that my grandma doesn't know about the tattoo up my side,5
"YO, @mega64official. COLD FEAR IS $5 ON STEAM.  #COLD",4
Andrus seemed totally bewildered .,5
"&quot;@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",4
You should anything including God.... God only wants love..,4
When planning to marry.,1
going to watch @hannylap1119 skate at Bryant Park,5
When the Ewok tries to wake up his fallen Ewok friend.....I die every time :'(,0
people who don't know the meaning of ignorant dhjnerwngvreiuovhuwbfrfgiodsj,3
I can't stand the stupid guy any longer.It ' s unbelievable !,3
whoa,5
Make your friend. It has something to teach you.,4
"«@RevRunWisdom not afraid of tomorrow, for I have seen yesterday and I love today #less»",4
craving ice cream right now...,0
Thanks . I just got back from summer camp .,1
I love Christmas time!!!,1
absolutely unexpected,5
im blessed,1
really loathe,3
im glad,1
so insane,5
Papa had een super leuk paard voor me gemaakt!!,5
"i hate seeing people cry, makes me wanna cry",0
So much work to do. Might be pulling an all night,1
Gonna do what I do breast.....Driving monster truck!,1
when you see the freaky side of someone for the first time,5
i really admire you,2
At work.. With a bunch of screaming freaking kids.. #imtired,1
I ’ m very sorry .,0
I guess I'm about to call it a night.. Stupid Netflix isn't working again... #neednewinternet,5
i am grateful,1
A conflict with a pupil.,3
"That is encouraging , yet we are concerned that people are still getting fatter .",4
You didn't even text back and you have an attitude with me.,1
I was scared in the dark when I was a little boy.,4
@AshleighBee Laundry. Preppin for trip to Florida next week. Too bad it's only for business.,1
unbelievable,5
My boy-friend came home late one night without having told me about it before.,3
heartbroken again,0
When I received a letter of acceptance to CAL.,1
Just woke up. Not time for school. Can't fall back asleep.,3
i bitter this,3
Realized my biggest fear while riding a jeep to it park.,4
feeling tense,4
Getting ill.,4
The first place I drive to the studio,5
so crying,0
i angry you,3
"The elite were offended , but the common people loved it .",3
Egg Nog late,3
Left alone in dark when young.,4
"Saucy Sunday in Seattle - Family Joy, Xmas Decorating, NFL, Fire and Tea!",1
time is too precious to waste on,3
@LizzieMMoreno in the real world rapist don't use lube,5
Got through first semester University.,1
reject unhappiness n choose *u noe urslf:)*,1
"im not gonna lie, my family celebrates christmas without christmas trees, where's the festivity?!?!? #gay",0
Got a day of skyrim in before my pc went tits up.,3
mad you,3
I get angry when people disbelieve me or misunderstand me.,3
needs to stop getting distracted by Hallmark Movies #ineedalife,0
feeling happy,1
I have 15 pages of papers to type over break,5
@ShineadHusband of course I'm coming best news of the day? No work sat,5
"@W4FFL35_FDC Actually, (unlike RL) I actually found a person willing to put up with me.",1
@danecook I just gushed 100% cranberry sauce out of my vagina.,1
I get to dissect a baby pig today #fml -__-,1
Off to hang with a great bunch of kids and people @readingtokids    #laughter,1
actually delighted,1
very uneasy,4
Do you think I believe the story like that ?,3
At brekky w/ @R_Y_4_N at Miss Marmalade. Coffee is awe-sauce.,1
Whooooo. My favourite bra is finally clean.,1
im excited,1
An hour free and no work to do,1
For real!!! RT @QTONGUEHER: Factor tweetRT @BeautiiFades This looks disgusting but tastes delicious!!!,4
very hostile,3
Favorite part about spending time with relatives during the holidays: Hearing about &quot;the gays.&quot;,1
teachers love to pile on the homework right before Christmas break dont they,3
scared right now,4
thats unexpected,5
@PaulyV12 ill wrap myself  up and put you under the christmas tree,5
been feeling lost,0
So today was my last Christmas play I'll ever have at my school.,0
I can't believe that Thanksgiving break will be over tomorrow! :((,0
very enraged,3
cheerful right now,1
truly stunning,5
kinda scared,4
"Aww, this weekend is gonna stink... The TV died :(",0
Lost my girl-friend.,0
happy today,1
"Yummy RT @deltops: God forbid, y wld I eat rat for $50000. factor sucks",4
But she was even more astonished at her ladyship 's next words .,5
@joe_hill  reason 10: because it's apparently too awesome to be a tv show...,0
Hmm. I don't hate Finn's voice in this last song. #glee,5
Tomorrow there is going to be a war at work.. I already know it.,1
He was angry that Bernard had gone too .,3
so mad,3
Let me have a look . Whoa ! Get away from me !,4
i angry it,3
I hate those snotty T shirts that parents buy for their little kids.,3
I eat my daily advent calendar  ;),5
worried right now,4
Life is not always fun.  We need to grab the goofy while we can.,1
elated today,1
@Christinedwyer life lesson: always have faith its the opposite of,4
"@stefiluvs08 nooooo it's a sign of things to come....no car, no bike",0
When I pass an examination which I did not think I did well.,1
"Heeeeyyyyy @MyWonton, those incredibly melancholic/random tweets were for a screen shot for a business presentation",5
"lol, the things people do at the movie theatres",0
But I doubt myself .,0
End of factor commercial says &quot;you're welcome America&quot; No one asked for that show back,4
"` About what , dear ? "" she asked in a startled voice .",5
Melissa stared at her friend in dismay .,4
amazing right now,1
GOSH! I miss football so much!,0
My parents do not like my friend and told me to stay away from him.,3
waiting out a car nap because sleep is just that rare this week.    #wtf,5
Press ups are a good anti tool...calm,3
It pains my heart to see @V1SH4L leave @motherjaneindia,0
"As in sadness (A), relating to this slaghter of fur-seals.",3
Rollin on offense this drive then a bad f'n call!,3
it's beginning to look a lot like Christmas.,1
But she did and it made me disappointed .,0
i am devastated,0
excited today,1
Lady followed her example rather than suffer at the hands of her infuriated master .,3
my 16th birthday party...I was scared shitless,5
That depressing moment when you lose a follower,0
home from work and got to be up in 4 hours..,1
@EdMatts I smell now.  Market is in regret.,4
&quot;A thing of beauty is a forever&quot; ~ John Keats #quote,1
I'm so excited for mom to get home. I have the best ever,5
Dont release inside me syndrome,4
thankful my mom is out for thanksgiving :) :),5
Gary 's expression became even more anxious .,4
good morning all. my last work week of the year,1
"Thanks . I'm glad you say so . Oh , the music has stopped .",1
Unknown person knocking repeatedly on backdoor when no one else was at home.,4
"Someone please please cheer me up, sudden wave of :(",0
im mad,3
i really am crazy about you,2
When I got a low grade in an administration course.,3
treasure it,2
Love this! RT @debrareble follows a pure thought like a shadow that never leaves-Buddha #quote,1
"Yay, car charger works. now I can watch Netflix for the next 5 hours. #iPhone",5
Brothers college graduation.,0
"headache, runny nose and a sore throat",1
That's good . Do you live near here ?,1
@ComiskularPerk No amount of drinking could ever heal this wound.,0
just feel thrilled,1
A3 hook underpass blocked due to breakdown - delays of 110 minutes #avoid #delays,1
"When I fell in love with \X\"".  Overnight I felt confidence, self-esteem,    responsible and worthwhile.""",1
mom said someone ant work called her newborn girl LUBNA *wohoo*,1
kinda uneasy,4
Why can I beat @nono1311 and @MitchCain in fantasy football? #rematch #imthrowingtheredflag,3
@EdMatts I smell now.  Market is in regret.,4
Mungkin perlu buat twitter. penuh news feed aku dengan status dia,1
i am elated,1
Shame- watching Kourtney Kardashian getting an oil enema.  Watching it all.,3
no sleep last night. visitors coming today.,1
Candle &amp; my pink Christmas tree,1
Fuck snow I hate it,3
I hate shopping with my mother,3
"&quot;@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",4
very bitter,3
i feel lost,0
I feel like I'm losing my voice.,1
@TheBodyShopUK Knowing that I having a loving boyfriend gives me so much x,1
"@joe_otin could it be their obsession with terrorism,  of attacks&#xA; Jus asking",4
"This time , the Prince 's amusement was obvious .",1
i love the first snowfall and notre dame in the winter.,1
very fantastic,1
school bright and early in the morning!,1
worried right now,4
actually ecstatic,1
Nw: Laugh At My Pain | Kevin Heart,1
Today was awful. So bad that I actually enjoyed work more than anything.,1
absolutely resentful,3
i worship him,2
"Ordered a pair o Nike's from @nikestoreeurope on friday, still on being processed on monday...#impatient",0
"I'm ready for Thursday. No work, good food, and weird looks from family members.",1
That concern turned to heartbreak when they heard of his mother 's grim fate .,0
Working at 1 and I am in Ames and my car won't start. :/,1
broken again,0
Um did I miss the eclipse? What the hey :(,0
i admire them,2
"Oh , thanks a lot .",1
People can't understand your busy schedule,0
@WafaFt let's just say next week 3 finals and two assignments due.,1
Just helped mommy put up all the Christmas decorations. Can't feel my hands,1
Fucking fuming!!! Student Finance you cunts!!!!!!,3
Going to attempt to learn how to swim....Gotta tackle this fear somehow.. keyword,4
enraged right now,3
You should feel shameful for your behavior .,3
Time to study for human anat,1
&quot;Disgust and  are two of the great  that lead to change.&quot; ~ Jim Rohn   #philosophy,3
“@Y_Strahovski: NINE more days till the end of chuck forever”,0
IM GUH IMMA BE BROKE FOR BLACK FRIDAY,0
truly wow,5
And my black Friday shift begins.,0
still frightened,4
"all I care bout is money , fuck you bitches y'all ain't notting !",1
RT @Shellz2Da NY Knicks are playing on Christmas day..,1
Two hours of work to look forward to on my day off!,1
When my father was very drunk and raging at home.,4
Does this zombie have to kill some shitbrained cunt soon? ಠ_ಠ,3
"sliced my finger with a knife,",1
"Back in his office , McCready threw himself into his chair in deep dejection .",0
That girl was my cousin .,0
"Lucy felt startled , but forced herself to remain calm .",5
Have control over your anger OR it will control you. #Character #MyLife #Self Control,3
i am scared,4
Tomorrow's Sunday..That means school Monday.,0
Deciding on a christmas tree is harder than deciding what we want for dinner,1
Bye bye man u Hahahahaha,1
down as always,0
Operation 24 hours in colorado,5
@allegra_OTC nice meeting your neighbors. i bet they liked it too #fuckwronghouse,5
i am spooked,4
I was sad to hear that my brother had a motorbike accident.,0
i admire it,2
@Kez_Turner we do cherub. Apparently its like 4 hours long too!,1
I am afraid I am not interested in fashion .,0
""" She looked fondly at Anne ` s bright eyes and happy face .",1
Done with studying til later. Work time..,1
"Equally inevitably , there was outrage and dismay in India .",4
Haven't packed a thing for today's trip and I'm leaving at 11AM.,1
"Even as he spoke , she saw the dawning horror in his eyes .",4
i am crazy about this,2
i really like you,2
She said : ` Do n't be cross with them .,3
Christmas parade today.,1
An enraged person only gets angrier when you say “I completely understand.”,3
I'm most grateful . Everyone in our class enjoyed it .,3
My husband still feels very cross .,3
She was heartbroken to hear the voice of Camilla .,0
totally unbelievable,5
time to get started on this English paper.,1
Every liquor store is closed!!,0
absolutely frustrated,3
"Dad , I'm scared .",4
Manufacturers could play on the excitement of a commentary to sell their sets .,1
oh speechless,5
Zin in vanavond met @leonnneke en @112mark en papa en mama en tante,5
truly am crazy about you,2
@BritneyBaxley andd I'm way excited! We should make new lovee bracelets since mine died.,0
What ? You're overcharging me !,3
i treasure you,2
Mr Jones exploded in anger .,3
&quot;Always laugh when you can. It is cheap medicine.&quot; ~ Lord Byron,1
im frightened,4
Mango face mask on... Let the pampering begin,1
Aller chez une  ce week-end en ayant les ongles rongés et croutés...,4
my favourite colour is blue. And I have 10 tattoos.,5
Empty fuel tank &amp; a $ load of traffic,1
@Sceafa omg cake would be awesome! I haven't had it since my sister's birthday ):,0
i rebooked my ticket to home and will arrive 2 days earlier ... :),5
I can only listen to Death Cab fro Cutie for short periods of times.,0
i am worried,4
Uh wonderful i have to finsh a whole book today...,1
Breaking dawn..better than i thought,5
"“@RevRunWisdom not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
@ivegotdapower I enjoy our text messaging. You make me feel funny  hehe,1
Knippen en plakken met een mac is toch makkelijker dan met lijm en papier,5
"Oh , no ! What happened ?",0
You didn't ring me last night.You said you would .,3
very lost,0
so happy,1
so worried,4
Afraid of a dead body.,4
&lt;---- My awesome theme for me solo piece :) &lt;---&gt; :(,0
You may imagine the anguish of the people as this was going on .,0
@j_habs Omg Ill so check for this same channel for if they have it back,1
@kclem10 You didn't mention anything about doing it! You just left too early.,0
Haha turtle head in my pants!,5
No fuse today plus no goodmorning text,0
I love Christmas movies. Watching How the Grinch Stole Christmas!! Yay!!   #whereareyouchristmas?,1
It's midnight! CHRISTMAS MUSIC IS A GO!,1
He Need To Spend A Day An Tweet All Day,1
Working from home rocks.  Making Butternut Squash soup during my conference call.,1
"Okay, I have just realized the extent of my lack on money issues",1
&quot;The way to develop self-confidence is to do the thing you fear.&quot; William Jennings Bryan,4
anxious about this,4
great day with my family and friends (:,5
"Missing my sisters bridal shower tomorrow :,(  I wish I was home",0
i feel fantastic,1
zo met oma en mam ff naar de action en nog wat,5
Kari Jobe CHRISTmas music on the way to the beach.,1
A Lot Of People Think I'm Mixed Or White But I'm 100%  (:,5
"@Guanaz haha mange tak, men ja det kan du have ret i.",0
"Watching probable for the 100th time now, what a classic movie with @Alyssa_Milano stunning actor",4
Not on your life ! I know I'd break my leg,4
That sucks . You wanna go grab a beer ?,1
i am mad about you,2
That awkward moment when u drop your fudgesicle down the stairs,0
When I had not understood anything after a lecture.,0
They said that they did . I've been so busy ...,0
"I felt quite depressed about it . """,0
really anxious,4
"If so , I'd better try another store .",0
grateful right now,1
Its karaoke night at Applebees and I have to work till 10. &lt;,1
angry right now,3
been feeling down,0
1 hour and 30 minutes left of just another birthday.,1
so depressed,0
@michellejcarter im not even at Anna house and I have to drive to Gainesville,1
F.E.A.R. = False Evidence Appearing Real,4
I'm sorry.My car's taken .,0
You're the reason to a lot of my devotion. @Drake,4
On popular demand (@RadicalJoker) @pal36 Please release the pole dance video,5
"Get out of my store , you jerk !",3
i loathe this,3
A lovely night of revision ahead... Sounds just lovely -_-,1
Forget the past..lets deal with the present..just think of it as christmas everyday..,1
thrilled about this,1
i despise this,3
im broken,0
uhhhh I predict beer in my near future.,5
Games first thing today in this weather,1
Joe Nathan left the Twins for the Texas Rangers.,0
care for this,2
I Hope Everything Goes Well Though I Feel Quite extra Being There? :O Hmm.. !,5
I felt sad when I heard that my cousin had passed away just suddenly.,0
Guess what's on. Love it or List it.,5
So many movies on today! I chose the Star Wars marathon. #nerdalert #dontcare,5
My mother's death.,0
@LandsEndPR giving shows how much you love the people in your life. #landsend #12hrstwitter,1
i am spooked,4
i am mad about them,2
Joy is all about sharing. So give it away! Go overboard. Get excessive!,1
""" Dear God , "" he said , beginning to get rattled .",4
oh crazy,5
Not playing Skyward Sword today.,0
Walking through campus at night a squirrel jumped in front of me.,4
Worst sore throat ever and now I have to walk to school,1
Lost my Beanie at school and bombed a Spanish quiz,0
absolutely incredible,5
The Day Where There's No Shelter &amp; Deeds Are Ya Only Helper!,4
Can't wait to get up in 2 hours and go to lab...,1
a bit stressed,4
A large german shepherd dog ran and barked at me (he didn't bite fortunately).,4
It feels good being close to another person.,1
Dick Vitale is calling the Ohio State/Duke game.,0
i adore her,2
just feel pleased,1
How do you like this waltz ?,1
"Fear will always haunt me, but hope will always conquer.",4
Having received an offer to do post-graduate work.,1
J'veux pas quitter mon lit :( #tears #screams,0
My first 3 hours are going to be in mr dalys class tomorrow,1
very amazing,1
She began to feel exasperated .,3
"Good morning , Mary !",1
He was inconsolable when he found what she 'd done .,0
Are kids these days going to grow up thinking Dr. Dre just made headphones?,0
Meeting with new client at Lakeside in Thurrock this afternoon. Won't be busy will it?,1
so fantastic,1
"I guess I'm adventuresome , but then I'm scared too .",4
&quot;prepare for the reality that counter terrorism is here to stay&quot;  #AreYouScared #GOPDebate,4
When I recently got an appartment in central Gottenburg.,1
I'm afraid I've got a terrible cold . What should I do ?,0
xmas tree shopping,1
arjtoítameypg nose si hoy me vas a ir a buscar o no.,5
of losing the people I love,4
not living up to my FULL  potential,4
When I had to walk along a dark road alone.,4
"Had a great birthday, now tomorrow I'm getting my wisdom teeth out. ",1
Driving back to Nashville in the rain,1
very hate,3
"Yes , I enjoyed it very much .",1
getting scared,4
"Or was it just fear that paralysed her , like a frightened rabbit ?",4
Headin to kenzies car this morn... Open the door.. And out pops a kitty  #happythanksgiving,5
"&quot;@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",4
Melissa stared at her friend in dismay .,4
Problem with most mission kids is that they only care about themselves.,3
Nail polishes hate me tonight,0
day 1 of week off: meeting at work,1
fancy you so much,2
escuchando la @maximafm con @OSCARMARTINEZDJ que cuando termine saldrá como una vala para la jajaja,1
still apprehensive,4
i worship it,2
I love it when Rhema Radio plays an entire Newsboys album in one go!,1
i really treasure you,2
Death of grandmother.,0
After having quarelled with a relative of mine about politics.,3
Give me that I can't explain....&quot;give that&quot;... #MAILImusic  #KirkFranklin,1
feeling terrified,4
oh stunning,5
I dying broke.. Thats y I stack #deadpresidents..,4
wishes @MarkChapmanBand was playing while I'm home this weekend...,0
Ugh About That Time To Go To Work.,1
Last final complete and excited to be an Aggie Graduate!!,1
i am panicked,4
Rush hour approaches.  @SouthernRailUK about to go into meltdown again.,1
horrified about this,4
My boyfriend returned after a long absence.,1
The  Saga Soundtracks: Ruining indie music by exposing it to fake teenage fangirls since 2008!,3
"“@NayerMusic: Not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
so frightened,4
Jay Quitler leaves heads to the locker room crying. #whatelseisnew,5
That moment when you see your friend in a commercial. Hahahaha!,5
@CluMan011 False Evidence Appearing Real,4
@keder Why does  employ @AlecBaldwin? Guilty of child abuse! A   of self-centered consumption. #blind #rage,3
i am livid,3
grief as always,0
I wish I saw Terror one of the past two days!!,0
Some people just don't understand the concept of &quot;biting&quot;,3
maken.Was het gister een make-up doos...vandaag gaan we voor een tennisbaan. #zucht,5
"@Wreaking_Havoc_ @Autumnbaby_NYC @jayweezy98 missed school today didn't get missed band class and choir :,(",0
I am saddened to find that such thinking still exists within the profession .,0
i fancy this,2
yay a complete deck of cards!!!! can't wait to bully and beat gap!!!!!!,1
Anti-abortionist on Today choosing to ignore solid evidence that undermines his case.,5
Fine ! Do you want anything to eat now ?,1
So I forgot yesterday was pay day,5
"When, late at night, I discovered that they had stolen my bike.",3
In dentist very scared. I could run away instead...,4
really hopeless,0
I'm so afraid of viruses now. why did he have to watch this video?!,4
Time to bust out this online final and then work the rest of the day.,1
i am despise,3
In her incensed whisper she called me names I did n't understand .,3
"No , thank you .",1
oh wild,5
Resistance drives stress and fear. If we don’t resist life things flow.,4
I have 1 Christmas wish... 1! And yet it just won't happen:(,0
There is nothing new in the experts spreading unwarranted alarm and despondency .,0
very alarmed,4
im wonderful,1
happy today,1
My boyfriend has gone to melkbos till the weekend.,0
but I still love you .,0
When I told my girlfriend a joke openly and frankly.,1
Surprise dentist appointment,1
So you don't want to even imagine the sounds and moves I've just made.,1
@GenniFlecht goedemorgen. The coconut isn't breakfast but intended for a St. Nicolaas (Sinterklaas) #Dutchtradition #spoofpresent,5
When I failed the M.S.C exams.,3
@Petersenxxl bahaha. ! i live a secretive life :),5
"Letting Jesus take control of my emotions i.e., ill feeling.",1
totally incredible,5
I want a pillow pet for christmas me,5
Quarrelled with my younger brother.,3
When I had my first boyfriend.,1
"Took a nap for a few hours, now watching Christmas movies",1
I never noticed how long my hair is when is curly :o,5
Neither he nor Peter can conceal excitement at being back in the limelight again .,1
When I was sitting in a car next to a man who was masturbating.,4
"“@RevRunWisdom not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
When I go out alone at night.,4
