text,label
furious,3
@AyoIvettee I know geeessshhh. This long distance isn't working.,0
JESUS CHRIST GABRIELLA! just shut up!!! #madeinchelsea,3
pissed off,3
When they told me that my grandfather was rather ill.,0
incredible,5
i love this,2
Parents evening tonight,1
"He was exasperated , but not cast down .",3
OK .,1
WEEKEND! En het beloofd een goeie te worden :),5
Oh hey @hollyfaye your giving me a ride tomorrow,5
I don't have hair wax to do my hair tomorrow.,0
i cherish you,2
besotted,2
When my mother treats me as a 10-year old boy.,3
@Shannon_McHugh glad I'm not alone! I'm not sleeping tonight!!,1
@Hacienda. Top of the hacienda tree.division.,1
there is no such thing as rape if you yell,5
im devastated,0
unbelievable,5
Being insulted in public for the wrong reason.,3
is a good fucking movie.,4
seething,3
Relatives visiting me.,1
@MrMatthewTodd It's work time! Happy Friday,1
I tell you I must go !,3
livid,3
Fighting with class mates in Highschool.,4
this is sad,0
"Awful nights sleep, time to get ready for work!",1
Not at all .,3
Dixieland Delight is on the radio #imissYL,0
Just realized that I'm allergic to my shampoo!! Great!,0
Sound like everything is great .,1
@ShannonVibes I have homework...haven't done it. Massive :') xoxox,5
"left school, sick.",1
Luv when white girls wine tuh old Shabba.,1
When I failed the grade seven examination.,0
"Ugh, typos in tweets really ruin the you're whole day.",3
furious,3
Feeling left out at guelph party,0
""" Debbie would be pleased , "" she said .",1
when you walk past someone and taste the bo.,3
Roommate got the flu shot. Has the flu anyway.,4
feeling happy,1
Finished a difficult midterm.,1
"I'm sorry , that's bad luck .",0
feeling anxious,4
yeah! 5 euro beltegoed gewonnen met  #code :) Nice!,5
Cold morning; and another day of school...,1
Fighting every urge to rip these stitches out.,3
-__- Sony Vegas made my entire computer freeze up.,3
bewildered,5
I think my favorite season is the Christmas season,1
feeling anxious,4
I was so desolate about Chip .,0
feeling sad,0
I'm so nervous about this oral test .,4
overjoyed,1
The parents are horrified and I am totally disgusted .,4
so anxious,4
ben nog even ver als net met,5
The clothing section in my Target smells of death,4
astonished,5
It's 4:10 pm and I haven't left my house..,3
"i love the airport early in the morning,",1
loving it,2
Threw my bat at my dad one game haha,3
It sounds too bad . What will you do ?,0
Oh I almost forgot - psych project due: 7 days.,1
Never answer ur  revenge with you'll only lose,3
voelt zich een beetje Bert en Ernie op een knutselelpee,5
Leaving high school.,0
hostile,3
very happy,1
Each present or sorrow seems the chief.,1
tired  but only half my presentation done.,1
so shocked,5
Cleo stared at the contents with dismay .,4
"Frequent service my add, 52.",3
Going to this eagle madness looking like a bum,5
Moms taking me to urgent care. :(,1
Listening to @Justin_5himer explain the book 101 dalmatians..,1
feeling angry,3
im afraid,4
I might just ! Enjoy your stupid game !,3
oh &amp; i thought payday was today....its NEXT friday.,1
really surprised,5
Didn't have time to watch @TheXFactor this weekend,0
this is sad,0
enamored,2
im scared,4
im thrilled,1
Article published in the college newspaper.,1
I'm having to watch the game muted,0
cherish you,2
panicked,4
Smell of good coffee makes me smile  #mondaytherapy,1
Jean-Paul gave a sigh of exasperation .,3
im speechless,5
"Ah ta aqui em casa, vamo madruga hoje lol",1
i hate this,3
so shocked,5
Damn I ain't drive my Car all Day ..,5
My trusty schwinn almost destroyed my face today.,0
Sleep for an hour and then back up for school.,1
overjoyed,1
My boss decided to call me into work today -_-,1
I'm going to try sky diving this weekend .,1
really ? Who do you chat with ?,0
When my ex-boyfriend and I separated.,0
When I nearly caused a traffic accident with my car.,4
im in love,2
thankful my mom is out for thanksgiving :) :),5
I am glad we've straightened everything out .,1
@danaAgordon my singer friend is back,1
Double french first thing,1
Even though its cloudy outside there's sunshine in my life.,1
It must be old .,1
After a long time I saw my boy-friend again.,1
Meanwhile gonna have bowl of porridge for dinner again,1
12 mile run. Count it. Hurts. But I love it...,1
"is on a bus, wanting to go home",0
Receptionist at the PT office is whistling Christmas carols,1
When my grandmother passed away.,0
Today has been full of great news,1
en @Univision is making me cry   of,1
FUCKING STUPID ASS AFTER EFFECTS NOT RESPONDING &  #hp,3
im devastated,0
im stunned,5
hate you,3
Getting ur history on ur computer read aloud would suck!,4
i hate you,3
grief,0
Got a full day today! -_-,1
Rachel had been nonplussed .,5
My brother just came home a day earlyyy :) :),5
joyful,1
dejected,0
im happy,1
I'm not actually writing a physics exam today,4
"Today , I'm told I failed three courses .",0
@SummerrMiller i set you up on a blind date,5
"@suzierobb truth. also, I got surprise alcohol for you.",5
The butcher becomes incensed .,3
im pissed,3
mad,3
"Professor announces take home exam, standing ovation follows",1
The quarrel between my  parents.,0
i hate this,3
Are you kidding me ?,3
im miserable,0
im amazed,5
this is sad,0
@court_shaw_ happy birthday best friend,5
@ergish Yes sir. Break duty :),1
See you then .,1
I knew this would happen some day ...,0
hate this,3
mind blown,5
really happy,1
"She frowned , feeling slightly bewildered .",5
stunned,5
enraged,3
Funny how much more I  the  warm rays......in  #sunshine,1
loving this,2
Make it three cups . Here comes Harry .,1
i heart you,2
Haven't left my room today/,0
Making bows for christmas,1
Food is a foreign word in my house,0
THE LOCKOUT IS OVER! roll on the 66 game season!,1
They all seem terribly sad .,0
@Vilma_Rodrigues coo. I'll head over. Ur driving btw,5
feeling blue,0
"we can't stop here, this is DRONE country!!!",4
im terrified,4
im amazed,5
Secret talent: falling down stairs and tripping up them,1
mad about you,2
im fond of you,2
This Room To Small For All That Noise,1
running errands with my mom=favorite past-time.. especially during the holidays,1
I want leftover turkey but I'm not allowed to eat.,0
"Being ordered upstairs when I'm a celebrity begins,",1
"Expect death, Respect the Reaper. no one.",4
im sad,0
A close married friend has just had his first child.,1
annoyed,3
my love,2
Got a big fish in fishing.,1
im shocked,5
"I felt quite depressed about it . """,0
@waddupcass drove 3 hours to watch UVA lose.,0
"Weehh, Ricki Lake made Derek lose :'(",0
The trouble with normal is it always gets worse.,0
I left my  at my cousin's yesterday:( wahhhhh,0
The queen was grief-stricken at his death .,0
im mad,3
A day full of homework!!,1
im cheerful,1
@RuiterWrongFAN Pregame will be the last time  look good tonight.,0
Lenin was furious when he learned about it .,3
Successful cooking fiesta!,5
Finally official...these feelings feel more official...Damn is bouta #Bitch...,3
Hate when you follow someone but they don't follow back,0
dumbfounded,5
annoyed,3
"the surrender posture, mhmm feels good  #peace",1
Jelly belly tomorrow we'll meet again,1
"Have my schedule for Aero, waiting for Tillys now.",1
im hopeless,0
feeling happy,1
When I heard a lion roar for the first time.,4
3 papers to write tonight ....,1
7 hours til' I leave for work ..,1
hopeless,0
today could be the day...love that early :) :),5
depressed,0
The passengers looked horrified .,4
i hate you,3
feeling sad,0
She was not nervous of Martin Bean .,4
"When someone I trusted very much, disappointed me.",3
Now I can't sleep because I'm excited for school....,0
@ComiskularPerk No amount of drinking could ever heal this wound.,0
Scoring a goal in football match.,1
hostile,3
You were dull at that time .,1
"Best get up, back in work tonight",1
Passing an exam I did not expect to pass.,1
How's your married life ?,1
feeling nervous,4
A cup of hot chocolate~,1
hopeless,0
so shocked,5
When I heard that my nephew had passed away.,0
Washing machine: 1 Favorite jeans: 0 #revengewillbemine,3
this is sad,0
Good morning Twitterland! Happy Furday.  #compassion #peace to all #FF,1
I've fucked more black girls then white girls,5
"Because I'm the wrong sex , of course !",3
@msmallory2012 just told me I am pear shaped...,1
Being insulted in public.,3
melancholy,0
I ’ Ve just parted with my boyfriend .,0
Always tired in winter.. Must be the darkness,0
im sad,0
On an All American Rejects grind. #ImInMiddleSchool,5
so lonely,0
seething,3
"Black coffee, my iPad and my eMags before work",1
im so happy,1
Shall I say around ten o'clock ?,1
Am I really wearing athletic pants to school?,5
i hate it,3
Very well . If I leave I'll miss you .,1
really? mcdonalds cafe machine isnt working..no peppermint hot chocolate):,0
Last day off until five days straight of work.,0
"Sure , which beach are we going to ?",1
Great is Thy faithfulness Lord unto me.,1
Still gotta drive an hour to get home,1
Dotty flushed with annoyance .,3
This LONELY ass dinner.,0
Mi padre ya está en el Hospital D:,4
hate this,3
nervous,4
im angry,3
Dentist appointment in morning... :(,1
im pleased,1
First day of works pretty fun,5
joyful,1
im delighted,1
"Boyfriend \chatting up\"" another girl.""",3
Lost my phone charger.,1
Time to relax with The Chronicles of Narnia,1
10:39 and I'm still at work...back here in 10 hours.,1
You're spending a very long time on my hair .,3
Today is a good day except wishing I was home,0
xmas tree shopping,1
thrilled,1
"She jumped up , frowning in dismay .",4
Today a bus almost hit me!,4
Family work out class.,1
heartbroken,0
im terrified,4
Trying so hard not to just break shit. #frustration,3
In my own lane...happy pleasing My God.,1
"Privately , Juliet was feeling rather despondent .",0
very worried,4
Maybe . But it still gets on my nerves .,0
The dog bit the delivery boy .,0
When my 6 month old son is happy and well.,1
management = emotional repression,3
The death of a friend.,0
Auguste shot him an indignant glance .,3
i love him,2
A woman worth sum is most definitely worth sum #Effort,3
so surprised,5
Today there is no hot boy in my bus.,0
Getting ready for the last show at The Mad Hatter.,0
Being chosen to do this experiment.,1
Anger prevents proper thinking and makes you vulnerable.- Wooden,3
@MatyRice @joshgroth @iamphiljones all cod games have the spawning issue..,0
Morning all! Another day another dollar!,1
"Oh, ohhhhh. Found some chocolate HobNobs stashed in my room,",1
excited,1
` But other people became very sad and worried .,0
im joyful,1
i swear people piss me off more every day.,3
besotted,2
startled,5
im devastated,0
uneasy,4
"Yeah , it sure would .",1
@Ginza1986 @Smitty_bhoy Haha i don't like seeing that bear sober,4
"OK , Mum . I'll invite my friends home .",1
Done writing my physic's essay ! :),1
im so happy,1
feeling angry,3
"Get out of my store , you jerk !",3
nervous,4
I can only hold so much tears back &lt;/3!,0
Dancing during Rent rehearsal tonight.,4
checked one more off my holiday list. love christmas shopping,1
i adore you,2
When I got low marks in B.Sc final.,3
Welp time to study for the next few days...,1
Seeing @cristinaaa_ bbm and taking forever to respond,1
Came outside and mi hair went poof poof,0
But she did and it made me disappointed .,0
no way,5
so angry,3
@bryannalonick First failure = big deal!!! :(,0
im outraged,3
a whole day to study tomorrow!! a whole day! #rapture,1
deeply in love,2
I love when people call me baby girl .,1
Watching China winning the Asian Olympic games.,1
I cannot wait to buy presents for everyone!!!!!!,1
i am angry,3
im angry,3
@gerrickmumford False Evidence Appearing Real,4
"I feel like I'm getting fat again. Oh, good. #selfloathing",3
"Sorry , darling , I forgot .",0
"Screw work, screw winter. I wish it was summer already...",0
@EdMatts I smell now.  Market is in regret.,4
i am scared,4
My beard went from spectacular to hobo-esque in 3 days,0
Sun poisoning from the tanning bed.,1
so in love,2
hate you,3
feeling nervous,4
had to leave my best friends house! :(,0
As she gazed at it she became embarrassed .,0
im crying,0
Going to get in shape with Will tomorrow morning. #lovehim,1
loving it,2
my dad's butchering my christmas tree.,0
The wind just sounded like a woman SCREAMING. #helterskelter,4
Yeh and this is my cup of care...\_/....Look...It's empty....What a,5
Okay my fav TV show is back factor,4
Feeling my usual  and tonight. Sleep? #fuckit,4
pissed off,3
My family just left me... They're never coming back.. #woof,0
Back to math home work! Oh what :),1
Let's say about 6:00 ?,1
I miss Max. And her waitress uniform. #Imiss2BrokeGirls,0
im thrilled,1
feeling down,0
Maurice seemed startled .,5
feeling down,0
im worried,4
besotted,2
First day of work tomorrow...,1
content,1
im lonely,0
@annihilator_ cha...being just one shade lighter has spoiled my opportunities,0
@scottymull I made my sisters wrap their own presents once.,5
unhappy,0
going to watch @hannylap1119 skate at Bryant Park,5
It is stupid to say so .,3
livid,3
@LizzieMMoreno in the real world rapist don't use lube,5
When my father died.,0
When someone lies to me.,3
On to five hours of tech and lighting,1
passionate,2
About to start back on this project.,1
"@Andrea_Malik sehh :) cabrones, hoy os vais a la u.u",1
the feeling of when you've finished all you homework :D,1
so scared,4
astonished,5
But it was her that makes us so embarrassed .,3
im excited,1
anxious,4
Murielle Scherre en La fille d'O on stage @theblogworks,1
Sorry to hear that .,0
The butcher becomes incensed .,3
back to real world..and studying.,1
I knew this would happen some day ...,0
David guetta funniest white man I've ever seen,5
Iemand nog surprise idee voor een vrouw?,5
feeling nervous,4
cup of tea before bed,1
elated,1
devoted,2
@Licataaa love hearing about delicious food ... Then having none.,1
you mean everything,2
joyful,1
Walking on a dark street with noone around.,4
I cant stand a fake ass bitch/nigga...ugh...,3
Ouch ! I just bit my tongue .,0
i love it,2
Paddington grew more and more excited as he listened .,1
no way,5
I feel so tired and sick,0
odio esa sensación de muerte inminente en un examen final,4
My little spoon (@Lauren__Boyce) didn't visit me today:(,0
Going to bed early for community service in the morning,1
im terrified,4
It's paper writing time.,1
When I got my drivers licence.,1
dreading,4
It is impossible . You cheated on me .,3
I'm covered in pink paint....how do I do that?,5
i hate it,3
im delighted,1
Singing Christmas carols in Spanish.,1
God must really think I can handle a lot.,1
When I felt being treated unjustly by a teacher.,3
Fear Factor is coming back?,1
Work till close,1
loving this,2
I am not feeling well tbh,0
im stunned,5
pleased,1
"He shook his head , exasperated and cynical .",3
didnt expect that,5
"Well, My car is total wrecked.. Miss it already.. Pff..",0
enamored,2
"Work today, tomorrow, and Saturday",1
When I had not understood anything after a lecture.,0
My boy-friend an I seperated on his initiative.,0
spooked,4
taken aback,5
unbelievable,5
stunned,5
FINAL exam tomorrow.,1
so in love,2
Ellen gave me an amused glance .,1
i hate this,3
6 months &lt;3 rain forrest cafe for dinner #loveyou,5
It's actually a really great day today!,5
Yay! Reduced line height in  Finally!,1
feeling loved,2
"I take it back, rick tea biscuits are",1
Christmas music on the radio.,1
pissed off,3
Stupid cow get out my life.,3
Contented workers are more likely to be profitable .,1
great night at church!,1
Found out my friend is pregnant -___-,1
Isabel told me what I'm getting for Christmas,5
Only running 40 minutes late,1
panicked,4
Why wont twitter let me change my background :(,0
feeling depressed,0
im delighted,1
Playing along with music u've heard for the first time...,1
im joyful,1
"Hey , Mark , long time no see .",1
Yes!  Dan Aykroyd and John Candy!   aw. Heart attack joke.,0
never let your fear decide your fate,4
im astonished,5
My house area is flooded like a swallow pool :/,1
cherish you,2
so scared,4
Time to get back to work,1
very happy,1
You ’ re a liar !,3
im pleased,1
uneasy,4
So apparently I'm having my birthday tomorrow... #happybdaytome,5
gotta drive my drunk parents home tonight. #blown,1
Just shit my pants. Pure gravy 100%,1
haven't been so discouraged and broken in awhile,0
im outraged,3
astonished,5
"you know, i haven't had  all christmas season. #mylifeisaverage",0
"He paced about for some time , looking agitated .",4
A 5 hour shift turned into a 8 hour shift.,1
deeply in love,2
Finished his puzzle moments before he walked in the door.,5
You know i spend money cause spending time is hopeless,4
@HayleyDocherty haha I feel dreadful don't even feel alive,4
wow,5
Doing anatomy alone for the first time.,4
I hate computers and research papers,0
im joyful,1
"He laughed shortly , little amusement on his face .",1
im delighted,1
elated,1
im unhappy,0
Three hour grammar final in half an hour.,4
wow,5
Blah I have 4 more hours of work,3
about to start a major cleaning project on the house....,1
You ain't gotta die to get to heaven #less #justsaying,4
surprised,5
im smitten,2
I locked myself out.,3
After an exam which I failed.,0
im pissed,3
"Merry Christmas , Bill !",1
@Trey_Wiggs sad I missed bowling I had a migraine,0
She was furious with me .,3
"Well , thanks for the suggestions .",1
test in every single subject tomorrow,1
I'm fnna be irritable as fuck this week. :),1
Nick-o-teen time.,1
People who like Twilight more over Harry Potter.,0
pop out &amp; roll across the floor !,5
i hate this,3
This isn't fair .,3
lonely,0
im worried,4
blissful,1
My Dad Just Back From Work... Bye  #Fuck,0
"for the very first time, i finally understand the math",1
"Leaving for stl today. 9 hour drive,",1
"OK , they begin to register .",1
sorrowful,0
cant believe it,5
youre the best,2
grief,0
Don't allow your past to steal your Future @Christfollowbac,1
so mad,3
@Mrctn615 we wear the crown cuz we deserve it!,1
feeling scared,4
im glad,1
@TheBodyShopUK my 6 children bring me the most joy :-),1
My heart is so happy today  #love #peace #greatful,1
oomf is in their their granny panties juggling thier booty,3
im amazed,5
@NotAgainApa DO NOT JUDGE MY SINGLES RANKING. PLEASE.  #Music,4
feeling joyful,1
astonished,5
"So, so, so tired....and I do not feel good...",1
"Some people, you will never begin to understand.",3
devastated,0
3in blade going through airport security  #areyouamerican,5
I'm so excited for tomorrow morning.,5
should probs start doing my science project..,1
YAYYYY my brothers comin home tonight,5
feeling worried,4
Sue gets cross about that .,3
im mad,3
That feeling u get when u wanna punch the wall!,3
very happy,1
the heating vent sounds make me so amped!!,1
A case of unrequited love.,0
Time to go home and write my life away.,1
about to shave my mug and my dome,0
"make their woman cry out of and #happiness, #RM",1
"english mock was hell on earth, now for sociology",1
Gotta love the new coke machines! Strawberry Sprite! :-),1
startled,5
dumbfounded,5
I can't stand riding the bus .,3
im mad,3
im worried,4
you mean everything,2
The glum look on his face was probably normal .,0
Amazing night :) ACT in the morning,1
im devastated,0
Esperando al treen gran fiesta en,1
Waiting in Line at Target cause fuck it why not?,1
feeling blue,0
Working on my history project...,1
"&quot;Planes, Trains, and Automobiles&quot; also unavailable on @netflix instant view.",0
Freezing rain in Prince Edward County.,5
terrible headache+1.5 hours left at work+hungry=,0
my 8:30 class is ending a week early!,5
loving this,2
My sister is home for the next week,1
i am afraid,4
waking up to a quiet house? wow haha,5
Whhhhhyyyyy is Gordon Ramsey ruining the  Christmas advert?!!!??,3
When I was in the sauna bath.,1
im shocked,5
hopeless,0
im terrified,4
"tomorrow morning, zumba class...let´s dance to tha music",1
thrilled,1
Too bad . I really like it .,4
Hi ! I'm Nancy . Nice to meet you .,1
feeling down,0
alarmed,4
“@j_balla: trying a tuna fish sandwich” #bitchquitplayin tuna sandwiches slapppp,4
"my father, but he already passed away 10years ago",0
Snow is a fucking evil bitch -.-,3
No fuse today plus no goodmorning text,0
@LadyT_14 happy early birthday girl we  youuuu more!,5
I just want to stay in bed all day #tolazytomove,0
His face darkened with anger .,3
Oké ik wacht wel tot mama thuis is #vanavondpas,5
Air con is broken on the train,1
smitten,2
... guess i should clean my room.,0
@BimbolaL my problem is your rudeness mate.,3
Good Is Faith.  Thank You Jesus.   #belief #peace #loveyou,1
The last @SpicksSpecksABC made my eyes get real soggy! #whyyouend!!??,0
My mother in law slept in my bed.,3
im furious,3
pissed off,3
furious,3
"fuck, session tomorrow.",1
"Well , my mum lost her job yesterday .",0
"lol, the things people do at the movie theatres",0
i hate it,3
im fond of you,2
"No , I didn't .",0
Let's enter it !,1
so happy,1
Time for 3 hours of bullshit,1
grief,0
Not doing well in an exam.,0
Unable to download Path because I have an ancient iPod.,0
i feel sad,0
im miserable,0
Getting ill.,4
feeling lonely,0
im heartbroken,0
She shot him a horrified look .,4
Having my luggage checked at Customs.,4
amazed,5
"It's interesting , I like being an editor .",1
melancholy,0
Tomorrow is going to be a really long day. #cantwait,1
unhappy,0
When I sit for examinations.,4
Dress rehearsal is actually done early!!!!!!,5
"He 's concerned what will happen to me . """,4
Jazzy  ji moving &amp; stuff .,1
Teri's brought a light guy. And a fog machine.,5
English exam in the morning,1
omg,5
panicked,4
im fond of you,2
im irritated,3
im astonished,5
on top of finals week i don't feel good,1
I am having a hard time at my job .,0
a 2 hour #depressed bus journey :'(,1
She was really embarrassed .,0
Earliest I've gone to sleep this week,1
An hours very productive writing.,1
My mama think I'm coming home tomorrow :),5
I miss football season at ACA :/,0
Success in university entrance examination.,1
im lonely,0
When I was admitted to the Bulgarian State Conservatoire.,1
full of joy,1
When an unknown person provoked me verbally and physically.,3
Monday morning fear after a messy weekend,4
When my beloved grandfather died.,0
Leaving work early today!!,1
Fat stank people ME,3
nobody to talk to on twitter today.,0
content,1
@bucks_a_million I miss you already. This break will suck. #besties,0
Finally didn't dress like a bum today .,5
Yes . I have my wallet stolen .,0
That ’ s so unfair !,3
NEW DELUX EDITION OF @austratalks FEEL IT BREAK!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
love you,2
im anxious,4
I am concerned about my seven-year-old son .,4
Conditional offer from Queen's! :D Ballin' B) #finally,1
overjoyed,1
seething,3
Each present or sorrow seems the chief.,1
i love him,2
@Hope4Ferrari pink sparkle fall pasta read paint,5
When I did not get the compound which is known.,4
Yaaay finally a7md is back with the screw drivers,1
Hanging out with nick tomorrow. Than going to liams play...,1
im frustrated,3
I hate watching fat old ladies munch on sunflower seeds.,3
im excited,1
i hate it,3
elated,1
LOVE LOVE LOVE Da Onli Thing I Truly,4
feeling depressed,0
But she lied to me .,3
oh my god,5
I think I will . Thanks for the info .,1
@LoganKellams get ready for my random  tomorrow!,5
and i have a calculus test tomorrow.,1
What did you think you were doing ?,3
im irritated,3
Why didn't you tell me you had a girlfriend ?,3
Big Easy Grill in my belly  #huzzah,1
excited,1
Phew! Glad physics/chemistry is done for the year :-),1
Bro team lost... .... Least he played with swag... #freshcut,0
Everything's gone wrong .,0
I'm glad that you see it that way .,1
Was his sadness tinged with guilt ?,0
Oh . I just can ’ t forget it .,0
I want my money back for the delivery .,3
You 're frightened to go to sleep .,4
&quot;Is she duck-facing in her wedding picture?&quot; @JastaAce,3
Visiting sister at her job. Don't want to grow up.,0
"Getting terrible meals, but paying heaps for them.",3
The first time I left home.,0
"can't Fear a damn thing., want a thing..",4
My train fare was less than usual today!! #Happy,5
unbelievable,5
= False Evidence Appearing Real,4
im outraged,3
"Van Persie doesn't play, Arsenal lose",5
When my roommate's moped was stolen I was very angry.,3
vu qu'on y retourne plus par la suite.,4
i hate social with the passion,0
Whenever I think of enrolling in Organic Chemistry.,4
Heading back to school..,1
Her grief at his death was deep and sincere .,0
"hey @JaimelynArmy, i miss you new friend.",0
loving it,2
When I thought the house was on fire at night.,4
love of my life,2
"finished work, now for homework",1
I don't know but i feel depressed.,0
When friends try to put me down or hurt me.,3
Watching  Ten ACC Challenge. Let's go Terps! The Turtle,4
Justin's letters just make me upset,0
im fond of you,2
feeling loved,2
Apparently there's no new Castle tonight. :((((((,0
I Feel Bad For My Cousin,1
The night before a long day an' I can't sleep,1
feeling depressed,0
terrified,4
dumbfounded,5
gonna have to go to bed angry now. angry steve,3
track practice without @ColbyHadley tomorrow,0
gloomy,0
im surprised,5
so shocked,5
Progressive house collection 20 !!!! Sheer,1
Traffic jam of Bandra-Worli Sea link from Bandra to Worli.,5
I've already suffered enough without listening anymore to you !,3
affectionate,2
dumbfounded,5
My day wasn't that good...,0
feeling loved,2
Sister came home for thanksgiving :),5
Got the peak seat in the cab,1
No Black Friday for me tomorrow. :(,0
My washing machine isn't working .,0
hostile,3
But now she looked excited .,1
Helpful cops!! Wow they still exist!!  and,5
And my black Friday shift begins.,0
i cherish you,2
national kiss day tommorow @bitchescanfly &#xA;hahahahhahahah,5
feeling sad,0
What is Chris brown thinkin with blonde hair.... #eminemlookalike,3
Gonna spend my afternoon at the library,1
I finally learned how to make a fishtail braid!,1
horrified,4
listening to a bit of roger sanchezz while editing....,1
Doing Ms. Bené's work all night..,1
Police outside the projects arresting a man,5
I don't feel good and I get to go babysit,1
When I passed my final examination at school.,1
"P.S. I Love You, let the water works begin",0
When I had a good result in the certificate examination.,1
Snow has come.... Now it won't stop till march,1
I want to file a complaint .,3
"i must admit, i feel like a monster",3
The possibility of having failed the examination.,4
shocked,5
"My sister gave birth to twins, healthy ones.",1
Surprising twitter less Brooke and Sarah for their birthdays  them,5
gloomy,0
Did badly in an exam.,0
My boyfriend returned after a long absence.,1
i am angry,3
hostile,3
Working on a necklace design!,1
Feeling slightly rough. Pleased I didn't end up down Barra,5
I don't know . I failed my exam .,0
true love,2
deeply in love,2
Long day filled with unfinished math homework ahead of me,1
"Everyone hates everyone, what a mad world we live in",0
I literally don't sleep....... Going on 46 hours........... #ijustwantanap,1
frightened,4
Thank you .,1
i adore you,2
did anyone else NOT go black friday shopping?,0
Hoping for an early [Jack]White Christmas! @thirdmanrecords @LargoLosAngeles #jackwhite #johncreilly,5
melancholy,0
unbelievable,5
@megjane25 gotta work on this Victoria secret body of mine,0
Frau Nordern bit her lip in vexation .,3
Off to the cinema to see Dream House,4
Prayer meeting tonight,1
feeling joyful,1
im astonished,5
my love,2
im hopeless,0
Sims 3 wont load on my computer,3
some people just make your blood boil! UGHHH!,3
Day not going as planned &#xA;%LOVE DONT LIVE HERE%,5
When my father bought me a suit.,1
"&quot;Nahh they black,they sister,their mom name after White bitches!&quot;",1
Marrying a WOMAN that fuck 50% of the city,4
im irritated,3
gone get some tonite!!!! From a boy surprise !!,5
furious,3
heartbroken,0
so in love,2
When my girlfriend's nephew passed away.,0
im joyful,1
setting up my grandpas tv with my dad x_x,1
i can't watch KKTNY cause i don't have cable ):,0
Brother took my money to use for his own purposes.,3
Were you ? your performance was excellent .,1
sore throat &amp; I feel sick to my stomach,1
"@iPithom call a shrink, then jump him!",1
uneasy,4
When I asked my girlfriend to marry me.,1
spooked,4
feeling lonely,0
im joyful,1
unexpected,5
&quot;Strength will rise as we wait upon the Lord'',1
im smitten,2
im devoted,2
Driving home for my birthday! #sarcasm,1
@RobynLynnGreen I won't read it if you don't! Haha,5
grief,0
Every person is a new door to a dffrnt world..,1
"Having quarreled with a boyfriend, he threatened to leave me.",4
have my thousandth sinus infection this year,1
im pissed,3
"Nog 3 dagen en dan moet m'n klaar zijn,, #moetkunnen",5
The holiday season just rocks!,1
feeling afraid,4
hate this,3
Why are you arresting me ?,3
i hate it,3
didnt expect that,5
anxious,4
"Wow, listening to guys give advice to their friends...",3
zoo erg moe he maar wel lekker cadeautjes gekregen by,5
Joe Nathan left the Twins for the Texas Rangers.,0
Does fear fear those who can face fear without ?,4
No . I couldn ’ t find a policeman .,0
@BerniesBurgers indeed Hope it's a quick fix!!!,0
feeling sad,0
u being forced to go to golden coral .,3
All right .,1
Thank you !,1
Dont release inside me syndrome,4
melancholy,0
Intelligence puts man on the throne. Faith puts God there.,4
so shocked,5
i hate this,3
flabbergasted,5
this is sad,0
feeling blue,0
so excited,1
im sad,0
im devastated,0
"Yes , but you might have told me before .",3
im so happy,1
overjoyed,1
im annoyed,3
I hate seeing homeless people :(,0
feeling afraid,4
feeling scared,4
affectionate,2
"How about seconds , Victor ?",1
Arabic coffee what can I do to make you happy.,1
Lmfao RT@danecook: I just shit my pants. Pure 100% gravy.,1
"Sure , I'll give you a call .",1
Coffee stop with babe then home to wrap presents xox,1
Tonight will be my only sleep until Friday night.,1
I really dislike that its getting dark so early.,0
Movie night with the parents &lt;3,1
hate it,3
decorating my christmas tree with my half broken fingeeerr! (;,1
affectionate,2
Almost home. And my mom and brother have no idea.,5
Positive correlations and negative correlations. Who gives a rats ass?!,3
"Oh , thank you.You are so sweet !",1
"This angry rap artists, really doesn't sound very happy! issues",3
im so happy,1
The queen was grief-stricken at his death .,0
hmm this project is taking longer than expected #nosleep,5
Not being chosen for the English lectures (my girl-friend chosen).,0
uhhhh I predict beer in my near future.,5
"@MaxBroncos dang, I didn't make the 6 words post. I",0
When India lost the Benson and Hedges cricket trophy.,0
Could happily die but wouldn't die happy.,0
Blank.,1
very happy,1
affectionate,2
@_John_Henson_ nothing worse then a negative KD ratio,0
Yay chick fe lay sweet tea!,1
Car accident in the middle of the night.,4
I really want to take him over my knee .,3
Leonora shook her head in revulsion .,3
Don't have school tomorrow.. really,1
You're dancing so well .,1
It is such a nice place .,1
christmas decorating and work alll night,1
"hoping for a better day, wait I have conditioning #dreamstream",1
"sure . Good luck , Maria !",1
There was a hint of exasperation in his voice .,3
"Sorry , I've got people coming over tomorrow night .",0
When I came back from my holidays.,0
Why don't you have dinner with me tonight ?,1
so nervous,4
I missed the leadership training today.,0
When my father was involved in an accident.,4
love it,2
God's peace surpasses anything that the world could offer. #Godswag,1
"Sorry , Mum , I'll lock it right away .",0
taken aback,5
i feel so lonely in my basement right now,0
The high school entrance exam.,1
im thrilled,1
I enjoyed his excitement with politics .,1
I got separated from the man I loved.,0
anxious,4
Finally I don't have to deal with a broken fone,1
im down,0
@LiliTrempette C'est pour les parents et shhhhhht.,5
"In other news, completely forgot we have family pictures today.",1
Bet you didn't expect me to be there honey. !!!,5
gloomy,0
