text,label
plans to be just as grateful tomorrow as she is today.,1
i like them,2
this is mind blown,5
I can still feel the last patron shot in my throat..,3
@pathien selon doctissimo le verdict est sans appel: cancer du cerveau !!,4
Yeeey...The @CocaCola Christmas commercials are back on tv!! :),1
"They should make a 24hours a day Reese Witherspoon channel, I wouldn't change the channel #3amtweets",4
False Evidence Appearing Real,4
I hate narrow minded/arrogant people. Wake the hell up.,3
"makes itself real. If you give what U fear your Focus, feeling fearful - you will attract it.-Cheryl Janecky #loa",4
I just absolutely lost my mind.. :(,3
Do things out if not an imagined obligation.,1
A close acquaintance cried for me. I felt happy because somebody cared.,1
That even more awkward moment when you have access commas.,4
Finally getting to sleep after a long and work filled day..just to wake for another day just like it.,1
The annoying moment when I realize I left what I bought from Target...at Target.,1
I miss having a smart phone. I hate have to do everything myself.  #laziness,0
Her stumbling repetition masked a growing delight at his basic error .,1
This train ride back is long  then straight on the tube to work,1
"Waited for my replacement phone to be delivered, IT DOESN'T EVEN WORK",3
It's nice of you to say so .,1
Another great day - feeling like Christmas is nearly with us,1
I ’ m sorry that you didn ’ t get in .,0
"Word RT @mindofH: look, if we can't make the occasional crass sexual joke about serious protests, the terrorists have already won.",4
"Privately , Juliet was feeling rather despondent .",0
God I hate hospitals! Scare the shit out of me. Doesn't help that the old lady beside Rachael appears to be getting the last rights.,4
Had no idea it was going to snow today,5
Northern downpour played right after trade mistakes &lt;/3,0
Family time tomorrow...,1
upset again,0
The new computer software is driving me crazy ! I really need a break !,3
Haven't left my room today/,0
straight to work after school for the rest of the night..,1
"When I had to walk over three kms through a field which had wild bulls, because my car had broken down.",4
headphones officially broken. guess that means the roommates are going to be subjected to my music and netflix. -  #idontcare,5
The occupation of Piazzale Loreto (a major square) has begun. I had no idea this was planned.,1
absolutely wow,5
Im suppose to be productive this week but I just woke up....#screwfinals,1
I cant control my once im mad its hard for me to cool off,3
"«@RevRunWisdom not afraid of tomorrow, for I have seen yesterday and I love today #less»",4
Except when he gets cross with us sometimes .,3
"I 'm very pleased with how we 've reacted to our bad start to the season . """,1
"RT @RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less",4
this is stunning,5
truly shocking,5
EXAM... EXAM... EXAM...,3
Back to physical therapy I go. #sarcasm,1
"@claire_deakin nice. I've only been home for 10 minutes. Need to eat, sleep, and get into work early",1
"Whhhhy is Marky Mark so unbelievably sexy, even as a psycho. It makes me want him more than ever",4
oke. als dit een echt mascaraborstel was deed die het heel slecht :$,5
Thought about exchanging my Bday dress....But then I found THE PERFECT Heels!,1
I learned that my girlfriend had been unjustly missed from work.,3
"In a perfect world , I would enjoy my work if I do not have to do much , and make lots of money !",1
"Not afraid of tomorrow, for I have seen yesterday and I love today #less",4
"Ah ta aqui em casa, vamo madruga hoje lol",1
When I read about Reagan's tactical decision concerning the South African boycott.,3
Birthday and Christmas holidays coming up around the corner,1
a bit dreading,4
"En owja, vanavond nog lekker met conditietraining door heel Diemen rennen...",1
Certainly not .,0
After each successfully passed exam I am happy.,1
awesome night :) now I have to do my history paper this weekend,1
Got a big fish in fishing.,1
That ’ s a little troublesome .,0
Field trip to the waste water treatment plant,1
love hearing my brother chuckling from the next room.,1
Ugh I'm way to tired. Got woken up at 2 and 6 in the morning ...,1
i am angry,3
My brother just came home a day earlyyy :) :),5
No better feeling than being curled up under the warm covers for an afternoon nap.,1
Twitter won't change my profile picture.,3
TO THE WORLD! THE #LORD HAS COME! LET EARTH RECEIVE HER KING!!!!!! #bejoyful,1
very fantastic,1
Sitting at LAX crying! Miss Cali and my bookie already!..,0
But it was the scene of my first heartbreak .,0
"In England wild storms swept the country , and commuters were infuriated and inconvenienced by the ASLEF dispute .",3
@PseudoIngenue Yeah. Am yet to see snow in real life. I can only imagine!,0
watching a documentary on  residential schools. I can't believe people would treat indigenous children this way!,3
"“@RevRunWisdom not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
@ModelDash_ rite rite rite cause we def will go up dhere and pop dah trunk on dhem lol niggah ctfupp,5
... running to it on a starry November night in 2011=Priceless.,1
@erin_florence : i grew some balls today. did the unexpected. i failed at the challenge. my balls have shriveled.,0
despise right now,3
Once while crossing a road I was overcome with fear.,4
"When a close friend met me at the station in the middle of the night, when I came back from a long and tiring journey.",1
actually happy,1
How do you have a 300 dollar weave and still look terrible!?!,0
Finishing work at 9pm after a tiring day and now I'm WIDE awake.,1
getting scared,4
so crazy,5
` I am delighted that you are so cheerful and optimistic .,1
Feel Bad Today :( In Desperate Need Of A Hug....,0
deeply ~ connect with your soul &amp; yr true essence - your       #passion,1
When my husband stays late at a meeting and I have to be alone.,3
@variousfruits @variousfruits It's sweet how your movie watching is really reflecting the holiday spirit   #bloodlust #gore,1
This would be the worse day for anyone to get blocked by @WellYoureWrong,4
wish this fucking fog would clear so i can  drive back to sheffield already,3
Upstairs people dropping the F-bomb &amp; beating the crap out of stuff at 11:46 AM....,1
@CamilleWhitty LOLL so am I!!! Should be illegal to make us wait 4 weeks!!!!,3
Bout to go visit  at work he just don't know it (:,5
When people remember us and shows interest about what we do.,1
4 hour car ride,1
"Dear BlackBerry App World, WHY is it that every single time I open you... YOU FREEZE MY BLACKBERRY???!!!  #ouff #wonder",0
My academic result was poor and I had to repeat the second year.  I felt sad about the coming several years.,0
i am cheerful,1
Happy birthday @Paul bart #loveyou,5
It pains my heart to see @V1SH4L leave @motherjaneindia,0
Rush hour approaches.  @SouthernRailUK about to go into meltdown again.,1
&amp; The winter dance is back,1
I love cooking. I would rather make my own of most anything. I don't generally eat white pasta. But boxed mac&amp;cheese with the goo is,1
can't sleep... waking up at 6 tomorrow #butreally,1
kinda apprehensive,4
I wish I could stay up for the  tweetathon but I have work in the morning :(,0
I just fucking hate everything at this moment.  #sad #kill #death #jumpfromthiswindow? #nah #close,3
Enjoying marmite and butter on toast.,1
When I quarrelled with a very close friend of mine.,0
last weekend last year wasn't a good weekend for me..lol,0
Lovely is the person who can look at an enemy with perfect and #peace because they know God will handle all of it.,1
Im often afraid to fall asleep because i worry the world will go and  on me by the time i wake.  #insomnia,4
@CapSmooth haha maybe but I doubt it cause they don't think I'm pretty,0
After all this drama and shiiit. I now want to fight someone so badddd. -____- Nut eryybody always backs down. #lameasfuck,0
Taking the ACT this morning. #idratherbesleeping,1
@BerniesBurgers indeed Hope it's a quick fix!!!,0
I enjoyed his excitement with politics .,1
"Oh , no .",0
"@Nickadmires woooowww, sounds awesome for you sister!! ;'D .. And yup I'm that type of persons that you were about to say x'D",5
@PeteDaPalagi whoa... I got more than I bargained for when I asked for cheese sauce. All good my white bruddah. Cookin lasagna,1
"When a friend of mine had her period, while thinking she was pregnant.",1
@casespcae101 same here w/ my lip. Can't wait til I go visit her haha,5
been feeling glad,1
Lady followed her example rather than suffer at the hands of her infuriated master .,3
"Outside in the rain, looking for my lost ring.... -_-",1
@droid_life reading the  volume big comments....looks like a civil war is about to break out ..#ics #android,0
saw a bunch of dogs in a cage just now.,0
"I'm sorry , I overslept .",0
"... for remember, fear doesn't exist anywhere except in the mind. - Dale Carnegie",4
"Family evening for a little  and celebration, but first the old time family favorite... Gourmette",5
Time for bed before a big day of packing/moving and yet more packing,1
@Sam__Way do not fear  embrace it!!! Also @mylestatlock is threatening to miss it... To work...,3
feeling fuming,3
"&quot;not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",4
always melancholy,0
A day working from home /  waiting for plumber and wickes order to turn up,1
"Waking up to sunny skies, what a nice",5
"When my grandmother died, her life was heavy and her last hours were terrible.",0
having to do last minute functional IT homework!,1
And here come the tears...  I wish my life was a chick flick.,0
Omg cnt wait till this up comming week !,5
OMG I feel like clawing my eyes out of my head this morning ....,1
Footie training tonight,1
No way . I will be scared out of my wits .,4
shit... i hit 1503 tweets just now... i didnt even notice when i hit 1500 :(,0
I think I'm the only person in btec dance today,1
@JENNwhatEVlouis. HAPPY BIRTHDAYYYYYYYYYYYY!!!!!!!!!!!!!!!!!!! Screw the doctor I'm throwing on back for you today!!!!!!!! lol,5
been feeling blue,0
The conversation that @JDougherty82 and I are having on  is simply EPIC.,3
i fuming you,3
yeah I seriously forgot how it feels to sleep. damn and I had my sleep pattern all good to,3
That was what I felt with a teacher who put down quite unreal marks.,3
Annoyed. Tired. Homework. Bad day.,1
Last final complete and excited to be an Aggie Graduate!!,1
actually sleeping in my bed instead of the couch,5
Iemand nog leuke tips voor  cadeau item? Maximaal 20 euro,5
IDK what I'd do if I ever got attacked by any type of wild animal...,4
I wish I had wings that way I could fly away from this world,0
My heart and soul @Jay_BabeBee is leaving me and I can't even see here,0
Wishing the @friendlybro a safe trip. I know how lonely the road can be and what it does to a mans psyche.,4
@jazzybell31 Was it a black guy!? Because he was jumping infront of cars on the way to cheer earlier. He had no,4
really down,0
Eww. I hate hearing people eat. Sitting in a room with three people eating plus two dogs =,3
Washing machine: 1 Favorite jeans: 0 #revengewillbemine,3
"When I could not reason my friend, it angered me.",3
For instance when a girl is interested in me and likes me.,1
LA bound in just a few short hours. An early xmas gift for me and @ROHOreilly would certainly be a big win at PWG,4
I wish I saw Terror one of the past two days!!,0
Americans get so ashamed about that kind of attitude .,0
@russellmaddy harris teeter coming back from potomac....you weren't there,0
Then shall we keep pure friendship ?,0
"Eenieder die vanmiddag/- avond Sinterklaas op bezoek krijgt, wens ik een (ont)spannen(d) samenzijn toe! #gedicht",5
ugh now back to english hw....,1
"Gonna prepare, I've not many time left before I've to go to Uni.",1
@TheDebbyRyan please follow me if I wake up tomorrow morning and see u have followed me i...I will cry tears of remember tis the season,1
i pissed you,3
HATAR ALLT HATAR MATTE HATAR FRANSKA HATAR SKOLMATEN HATAR ALLT management needed #angry bitch,3
NOW people can start celebrating Christmas. Poor turkey day was forgotten this year,0
Before an examination.,4
just feel empty,0
i feel crying,0
"Spent last hour walking round Lincoln Christmas Market, now time to drive home !!",1
Having to not tweet things because the person they are about will see,5
Start of a looonngggg bus ride .,1
Just bombed my french test,1
United losing..RT if the feeling is mutual,1
Thinking it's gonna be one of those days when every little thing that someone does pisses me off,1
"I just want to sleep, I'm in a bad mood right now. #Sadness",3
like you,2
@TheBodyShopUK what brings me = a steaming hot bath and a cuppa followed by some cuddles on these cold nights in ( #imgettingold ),1
People what they don't Understand. But I Understand Fear.-Copyrights k.ford,4
"Departure of a very close friend - for a long stay overseas, sharing in the sorrow of her parents who were left behind.",0
The part where she drinks the blood is #vomitar,3
What is profound might become absolutely meaningless,4
Let´s make  about celebrating #Love and #Peace inside each and everyone of us. And keep the flame burning all year long!,1
@Anna_Pat lol indeed. All I have to look forward to is work in the morning and moving a shed load of IT kit... :(,1
"WHENEVER THE PROBLEM TAKES ME 45 MINUTES TO DO, THE ANSWER IS USUALLY ZERO #capslocknecessary",3
i feel ecstatic,1
"Adding things to my wishlist on Amazon, things I cannot afford.",0
"2daiz back! Nd now bro&quot;@LB_Phrasebeatz: &quot;@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",4
Trying to text under the blankets while laying down in my warm bed turned into &quot;shelby geting attacked in the face by her phone...&quot;,1
"Life is short, live it.  is rare, grab it. Anger is bad, dump it. is awful, face it. #Memories are sweet, cherish them.",4
Some even asked the bewildered woman to sign their jeans .,5
Papa JOHNS &gt;&gt;&gt;&gt; Pizza HUT &gt;&gt;&gt;&gt; Dominos &lt;&lt;&lt;&lt;&lt;&lt;,3
Some grandparents have the sadness of losing rather than gaining grandchildren .,0
i feel stressed,4
"@clairelise95 hahaha, love that tweet. Ha, why do we hate him so much....",3
miserable again,0
feeling grateful,1
This did the trick : the boys now have a more distant friendship and David is much happier .,1
im resentful,3
i feel content,1
I can feel it already. Its gonna be one of those crappy days.,1
"All I've ever wanted to do, is to write a description, explanation and analysis of XLR, 1/4&quot;Jack &amp; SpeakON cables.",1
crazy amount of work to do this weekend including a whole business plan,1
only 10 am and i feel a janet jackson-esque wardrobe malfunction coming on.,4
Just sitting...staring at the mess i made while painting the house. Overwhelmed. Someone help clean?,0
Punished by a leader.,3
uneasy right now,4
Even if I was seriously ill you couldn't spare a moment .,3
hate you,3
A  man may feel more than you and me. But he doesn't show it.,4
"you just watched?! RT @dinikinss the movie 3 Idiots is amazing. So damn hilarious, I can't even. I love Aamir Khan♥♥♥♥♥",5
i treasure her,2
"Good to see you up and walking around, and the you have b/c you don't have a physical hindrance to preaching His name! @TyGuice",1
is used to control and limit choice.&#xA;Fear NOTHING!&#xA;&#xA;#evil,4
"@BOREDmommy Yep, definitely easier to deal with. Also, shipping box unmarked",5
I sent a book to a friend of mine.  The book meant a lot to me and he lost it.,3
"my shock has finally started to fade, and i can now say this: jim Magic IGNORED me yesterday, he was too busy chatting with hanna…",0
"Calm down just breath, u don't wanna commit anything imprudent!! CALM DOWN!!",3
"Seems I discovered a way to consistently crash Visual Studio 2010's web server, &quot;WebDev.WebServer40.exe has stopped working&quot;.",1
elated today,1
"People think I've changed, just cause my appeal has grown. @Drake &gt;&gt;&gt;&gt;",4
"@justicle urg cannot send link.. Sydney, 'extinction event planner' we had some beautiful gravity code that got thrown out",0
@bohn_bohn wooww i told u not to take pics of me in the locker room :/,0
I'm not actually writing a physics exam today,4
"only 3 more days until graduation! reports, awards. school certficate all in one day",1
finally thrilled,1
keep praying ! LOLOOoo DONT STOP ! praying keeps you in Happy ! happy =   . dont let that ole devil drag u down  #UP.PP!,1
fucking tigerfish. fucking earth shakingly terrrible.,4
I was going to wear my new heels tonight but they're too big. no heels for me tonight.,0
@Shayla_Khalifaa guh n tha was in the cafe soo jus imagine how i felt o_O,3
"Still up. Never learn, although I'm trying to learn. Page replacement algorithms.",1
"I'm really pissed, I'll go brush my teeth to cool off. #Contempt #Rage",3
send  &amp;  to your   and  to your future and call forth to yourself for #today,1
I was about to begin a journey in a car with an acquaintance of mine.,4
Not a single text all day -__-,1
my 16th birthday party...I was scared shitless,5
Tomorrow is going to be a  kind of day. #finals #consumerbehavior,1
Talks Going Well? Most Pissed Off with  Play Acting and Playing Dangerous Games #FLASHMEN? #skynews #skypapers,4
"Finally some rest...after three weeks of daily working, trying to get in a Xmas spirit for my grandchildren whose mother is sick.",0
I'm going crazy .,3
When someone close to me is travelling by car and is delayed.,4
"Wakker... Nog ff relaxed ontbijten en dan weer opruimen, inpakken, verhuizen etc",1
Am I really wearing athletic pants to school?,5
@oohjennifer well I'm still kinda jealous!! Weren't you involved with a wonderful guy not to long ago?,0
Imagine my horror at seeing her step out followed by a man !,4
Starting my 3 hour referee certification course..,1
"` You could have lent it to me , "" Paula said , peeved .",3
Do n't get agitated .,4
Christmas parade today.,1
THE Banishing Gripes campaign highlighted the public 's annoyance with British Gas for the inconvenience caused by digging up roads .,3
so incredible,5
Lookin for a good bookclub on Goodreads...I may have to start my own.  Completely varied.  Never know what we'll b reading next,5
when @erinxkelly texts you dirty things (not unusual) and then says nevermind,3
Something exciting is happening for the New Year! Stay Tuned. #newyears,5
Thank you for your kindly words .,1
I'm at Macclesfield train station about to board a train to Reading; then onto Bracknell. 3 days of meetings.,1
doesn't understand why people act this way.,0
Pep rally today.,1
Christmas lights make me happy!,1
"She was greeted with a sympathetic , and rather amused smile .",1
Its NeverBroke bitch Gettn $ not a Option doesnt exist!!,4
I'm hungry  tonight with @Dazbrooks. Don't know what the food theme is,5
excited about this,1
in awareness rather then looking back in  or looking forward with,4
@_OhMyDelena Oui! y'a des questionnaires &amp;' tout. la j'ai une autre prof donc je sais pas encore mais on verra... x),5
astonished,5
i adore them,2
I'm gonna have a heart attack and die young prolly.  #Dispatcher,3
Gary 's expression became even more anxious .,4
Funniest thing ever..letting my mom help me make chocolate cookies while she's drunk. Aahaha. #hilarious,1
"S'allonger, pour l'éternité.. Tout oublier, ne plus avoir de regrets, arrêter de se faire mal.",0
I just finished reading the greatest book ever #wishitwaslonger #nerdtweet,1
@E_urheartout @brandiNoelle_ I haven't told anyone the color yet gonna twipic tomorrow. Its for job tho gonna go back black ASAP!,5
"Extreme can neither fight nor fly.&#xA;-- William Shakespeare, &quot;The Rape of Lucrece&quot;",4
feeling content,1
"I hate when days go by with no message from him. God, please keep that soldier safe. #war",4
so crying,0
@j_habs Omg Ill so check for this same channel for if they have it back,1
The steelers are such a dirty team  and their QB is a rapist,3
Not getting the reference paper.,0
Then she felt horror and pity at seeing Marcus so confused and so evidently useless .,4
"sliced my finger with a knife,",1
adore it,2
I 'll have the use of a locker at the airport   she trailed off with a despondent sigh .,0
The situation differs in person .,1
Another CLT Friday night at  with good friends like @gat3studio &amp; @autumnscisciani and still no @MeaganENewell,0
really crazy,5
goodbye early night: &amp; Loathing in Las Vegas on Dave!,4
"“@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
Great end to Xavier &amp; Cincinnati game. NOOOOOTT!!!,0
I wrote an assignment and was given less marks than a friend with whom I had previously discussed the assignment.,3
still scared,4
"I've had one fantastic day! I cannot fit what went about into 140 characters BUT I will say this, I'm thrilled!",1
"Scared of drugs , because I'm scared too drink. #jasminesullivan",4
Hear no evil. no evil,4
#Apple #Applestore Rendez-vous demain à 15h à l'Apple Store Opéra pour vivre un instant magique !,5
I knew this would happen some day ...,0
@laurrknott if this was approx 1 year ago.... I bet u would be beside me right meow along with @samnicholass,0
Zoo lyk dat RT @majeed_gh buhahaha funny toy Jonny bravo “@iamtheMadio: Lyk u go kill urself out of RT @majeed_gh but I nice pas,1
I felt sad when my father was sick.,0
Why don't you have dinner with me tonight ?,1
really devastated,0
English teacher just added another project on top of our final. 1 week of school left.,3
-does the same with the disco stick- RT @Just_Stark: [can't resist and pokes Magnus with the angry stick] RT @BadassBane:,3
@elliefinnerty_ Yes. And I just experienced GRRM using the word &quot;cunt&quot; for the first time.,1
still terrified,4
So Jimmy Lose and Shayna are at my bus stop... Lul. Another,5
I guess I'm about to call it a night.. Stupid Netflix isn't working again... #neednewinternet,5
"Yes , wasn't it funny ?",1
it's mommys birthday:) i should be making her an extrordinary breakfast right now...,5
really despise,3
Off to be surrounded by engaged and soon to be wed couples,1
Cheer Competition is in 1 week.,1
I will say Merry Christmas to EVERYONE! Even those who emphasize happy holidays! There is in #CHRISTmas !!!,1
Shattered the screen on my beloved phone. #forealz?,0
dag everybody got it back home... smh lol,5
Thinks that @melbahughes had a great 50th birthday party :),5
"May this be for you a day of grace, with personal &amp; deep, abiding #peace. #inspire #blessing",1
"They will always try to avoid any embarrassment , but will use their judgement on whether or not to make payment .",0
"Its  afternoon, all difficult thoughts are over for the week. Spread and #happiness all #weekend. Or be an A-hole. Your choice.",1
My feelings towards would-be in-laws for their participation in recent broken relationship.,3
@colormyfaith If I can only get the damn thing to render.,0
&quot;My soul magnifies the Lord for He has done great things for me...&quot;,1
feeling livid,3
like @LeToyaLuckett God didn't breathe life into us for US 2 Draaaaag thru the day!,1
Lily shot a quick horrified look up and down the road .,4
"Relationships end because once the person has you, they stop doing the things it took to get you.",0
"When my special friend said \I love you\"" for the first time.""",1
@FfionHughes will be home tomorrow lad.. Miss sister sledge haha @Rhian_23,5
"I'm literally finding stuff I've been looking for since the 9th grade, but I still can't find what I'm looking for right now.",0
I enjoy oil painting . I learned it in one of my extra classes in college .,1
I'll try . I'm under a lot of pressure right now .,0
"Really , it's so beautiful .",4
"“@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
There is no in love; but perfect love casteth out fear.,4
"Belllas such a player!!! Wanting jacob AND edward! Pick one you greedy fool, you can't kiss both!! Gr #eclipse",3
anxious about this,4
i am apprehensive,4
absolutely crazy,5
My heart was thumping with disquiet .,4
omg shocking,5
The moment when he stares another person down and you're the reason.,1
Mayday Parade and traffic school is what I'll be doing tonight. Tickets are way lame.,1
feeling low,0
wild i cant believe it,5
i love her,2
i am lost,0
"If you looking for save place, better you hide on yer dream self !!",3
I shot the decisive goal in an ice-hockey match.,1
Muziek opzetten en dan die tekening voor oma maken...,5
Just played the piano for a good 2 hours.... Havent done that in a while!,1
That ’ s smart . What do you usually do to relieve your anger ?,1
@gianmorelli TRAFFIC IS THE WORST. for real. i got hit on all ends last night.,3
"She was irritated , indignant .",3
A host of splendid 19th century rooms throughout Lord Byron 's apartments are open for the delight of the public .,1
down right now,0
Shola has made a massive difference,5
"Feeling thoroughly disquieted , she left her room in a rush .",4
totally mind blown,5
handshake? nah. i'll pass. i'd rather have no finger nails than those yellow horn plates you call 'nails'. im out.,3
Just shit my pants. Pure gravy 100%,1
"@ari_ariii I don't wanna go to school, :( goodnight love &lt;3",0
"Why do I read the comments on any article of any kind, ever?  #Misspellings #Misinformation",3
Seriously cannot stress how great @starbucks music is right now.,1
` Those poor little girls must be frightened out of their minds !,4
"Joan 's great skill , then as now , was to be completely nonplussed by anything Richard did .",5
"oh fuck YES, brother moving out = new room 4 me",1
in case u were wondering means Fuck-Everything-And-Run,4
He rules the world with truth and grace. #Jesus,1
Part 2 of &quot;Woody Allen: a Documentary&quot; on @PBS + white wine =,1
actually amazing,1
omg unexpected,5
I'm in the sneezing stage of my cold!,1
@OfficialPWG was a great closer for 2011. Awesome night. #SteenWolf was still the best and will be hard to top.,4
Do you know that I fell in love with you at the first sight .,1
@joelgeleynse check your mail Please ;-) important for you from your fans,5
I'm sorry.My car's taken .,0
Sarah tried to stop herself from feeling happy at this revelation .,1
"During the days that followed Brackenbury 's hasty departure , Edward 's despondency increased .",0
At home sick and today they decide to test the fire alarms in my apartment,3
Merry Christmas to you !,1
Yesterday my friend gave me a gift and had dinner with me.,1
Here I Stand..Grown Ass Man..Gun In My Hand..I DNT NO MAN..,4
@gerrickmumford False Evidence Appearing Real,4
"ew, seriously if your dog peed on your jacket, please do not wear it on the bus!",3
(MIRACLE SCRIPTURE 700 B.C.) Behold the virgin shall conceive &amp; bear a Son &amp; shall call His name Immanuel  Is 7:14,1
still uneasy,4
When a pet died. The pet was the closest friend I had for 15 years.,0
factor use to be the best game show to watch,4
being able to give up my pride &amp; surrender to God lol,1
A great rainy day to be running around inspecting 10+ properties today...,1
breaking dawn was pretty good. if you still havent watched it. wait after the credits!,5
Have u decided on he's prezzie? RT @Bonang_M: My honey's birthday in 5 days... ♥,1
We were all very worried about you and I 'm delighted you 're home again .,1
i livid this,3
I love it when people light up a fresh cigarette and then the bus/train comes,1
I can't believe I'm in the library after a night like last night.,5
Now that thanksgiving is over here comes Christmas music,1
"Yay, car charger works. now I can watch Netflix for the next 5 hours. #iPhone",5
"Pff, zal dit nog ooit een sterk pumt van me worden?",5
hahahahahahahaha its REALLY funny cause you have no idea whats coming,5
I probably did have homework over break.. but im just not gonna open my bookbag til tomorrow at school,5
always sad,0
I felt joy when I entered at the University.,1
They soud like the neighbours from hell !,3
"Girls night with Caroline.  Oh yeh, can't forget about the lovely night of studying after she goes to sleep.",1
@KatiFederico you know I willl be :) bright and early at 5:30 night night!,1
heartbroken as always,0
Lost my phone charger.,1
My last genetics midterm - a decent grade.,1
I saw a lot of starving people in a T.V news report.,0
shocked i cant believe it,5
30 tweets later @fanzoid321 is still bitchless and @fanzinator my #twitterfaith is lost thought this site is what dreams r made of,0
melancholy right now,0
A third group of backbenchers is concerned at cross-media ownership in the new channels under the bill .,4
Waking up to awesome  news and now off to Christmas Fair in Llanachaeron!,1
It certainly didn't arrive here that way .,3
very grief,0
But she lied to me .,3
Yes. Yes! That meal touched the correct spot.,1
i feel blue,0
Hey now RT @PecannSundae: He bout 50 &amp; his gf my age !!!!!!!!,3
"Come, let us sing for joy to the LORD; let us shout aloud to the Rock of our salvation Psalm 95:1 #INSPIREyourSPHERE",1
annoyed this,3
been feeling joyful,1
Seeds of discouragement cannot grow in a grateful heart.    #fear,3
hate this,3
"As a child, when I was at home alone, I felt in an indefinate manner afraid of the death of my father and mother.",4
dreading about this,4
But I don ’ t like them.It ’ s not fair .,3
so unbelievable,5
"Imam Mahdi (as) &quot;So God and submit and refer the matter to #us, we are the ones who execute Allah's commands as we receive them&quot;",4
@JENNdoesHAIR n there's always a friend that forgets to txt yu on a daily basis..,0
LOOOOL! RT @funnyorfact: Remove all the vowels from 'female' and you're left with FML.,0
Ain't had this type of IN A WHILE.... Guess Who's Back!,3
Wat? Dat Boy Brees Ran Da Boy My Nigga In My Houston Voice lol,5
"went to sleep feeling like shit, woke up feeling like shit",1
"Les mecs à la sortie du metro 4 à gdn, et qui attendent que tu passes pour degainer leur toupie lumineuse",4
i hate this,3
Softball conditioning starts tomorrow. I am going to die,1
"@MackKingman love you&lt;3 too bad you didn't go to practice on saturday, i was actually there!",0
Yeahh you dnt like me but still ill ride around ya side of town wit no in my blood.,4
Cant decide what shirt to wear tonight.,4
HA! Dig me some Panther trickery! Live Cam's casual jaunt before he took off.,1
kinda horrified,4
You know that my father is irritable .,0
oh wow,5
I enjoy the moments in life when motion-sensored paper towel dispensers work.,1
"Welcome to my birthday party , I am so happy you can come .",1
completely crazy,5
...Day went really well. Glory be to God! Its not over yet. But just want to say God has smiled on me :-),1
David black ass making me feel uncomfortable,1
Such a good day worth not doing hw :) #rebel,5
just feel gloomy,0
upset right now,0
Give your faith feet and God will give it wings!     #JesusTeam,1
Good thing I always dress appropriately I came to visit the baby and the WHOLE family was there,5
hate when people spit while their talking to you,3
When I came to know that my feelings for someone were not reciprocated.,0
Thanks @steezballer you still hold the title  @sluttygirlrants he's just jealous of my great looks,0
Food for thought: falling and loud noises are the only fears we are born with - all others are learned through life experiences.,4
@taylorpenning the midseason finale of 90210 had the most beautiful wonderful love of my life get in a motorcycle accident!,0
Be brave. Remember that  is not the lack of but the ability to move forward in spite of fear. R Costa,4
"Back in his office , McCready threw himself into his chair in deep dejection .",0
Tweetin For My Big Brovaa Since His Fatt Ass Wanna Take Snack Breaks n Shitt.!,1
Amazing day!!  Hope everyone is enjoying this beautiful Monday!!,1
I Hate Seeing SEX SEX SEX On My TL,1
Hittin the train back to Toronto from a great weekend in Ottawa with my Sam :(,0
Hi ! My name is Mike .,1
In Detroit. Now to airport people watch for 3 hours 'till my next flight.....,1
School flow... Wit drama _-,1
If you  someone tell him or her. Forget about the rules or the of looking ridiculous.,4
im sick. and i sound like a man.,1
"When you love God, everything is beautiful.",1
Ah imagine gettin' stuck to get rolled on to a stretcher,3
"sigh. just kidding on the previous tweet. 1 down, 3 to go.",0
"When, for example, I left for the first time my parents and I went to live in Sofia.",0
"Who knew I would need to write a paper for geography tonight, not me.",1
Yet again stupidly early for work,1
I experienced tears of real grief for the first time when my granny died .,0
"The Same Niggas Keeping my NAME in they MOUTH, but they aint saying to my face... The taking over these lil guys . #Winning.",4
my sorry self is watching scott pilgrim and scouring @lookbookdotnu. on a friday night. #arizonalife,0
is a crazy ass fucking movie. I googled what happens and its still fucking crazy,4
On to five hours of tech and lighting,1
I love when my whole church laughs together during a service! Lol @_alm_,1
I just lost my job . My boss just told me .,0
Woke up six minutes ago and now I'm just waiting to be sick.,1
"Finally, the weekend starts, and I have time to write again...¸¸.•*˚¨˚* ☆∗♥∗☆ But first, some #ffs for all the lovely people I follow!♡",1
"P.S. I Love You, let the water works begin",0
today could be the day...love that early :) :),5
I never had a heart to heart with @RiksAStateChamp today.,0
Are YOU feeling the Twitter Love today? Spread it around. :-)  #smiles #coffee,1
"` Damn ! "" she muttered in exasperation .",3
"@MrChuckD a thin line, and sometimes, no damn line at all! gang initiation = hazing in the eyes of many!",0
Drukke dag voor dochter! afmaken  cadeau #inpakken #gedicht schrijven en dan ook nog #knolhobbelen #typecursus #topotoets pfffffff,5
A woman worth sum is most definitely worth sum #Effort,3
"Just call me angel of the morning, angel",0
"☁☾ &quot;FEAR Can Keep Us Up All Night Long, but... F A I T H Makes One Fine Pillow&quot; ~unk",4
Starbucks in a little to work on project with friends,1
oh astonished,5
"As she poured coffee for Jenny and Paul , she felt unbearably sad .",0
so wow,5
